text,label
អធិការបតី អាល្លឺម៉ង់ អូឡាហ្វ ស្កូល្ស olaf scholz ប្រធានាធិបតី អាម៉េរិក ចូ បៃ ឌិន បាន សន្ទនា ទូរសព្ទ កាលពី ថ្ងៃអាទិត្យ ៩ ខែតុលា បាន ការគំរាមកំហែង នុយក្លេអ៊ែរ វិមាន ក្រែម ឡាំង « ការទទួលខុសត្រូវ » ការកេណ្ឌ ទ័ព ប្រទេស កំហុស ដ៏ ធ្ងន់ធ្ងរ យោង សេចក្តីថ្លែងការណ៍ រដ្ឋាភិបាល អាល្លឺម៉ង់,positive
រលក សូរ កើតឡើង សំលេង ៗ ធ្វើឲ្យ ខ្យល់ ប្រភព សំលេង ញ័រ,neutral
មកវិញ មុននឹង សម្រេចចិត្ត ការធ្វើ រៀន ឲ្យ ពេលវេលា ឯង ការគិត ជាមួយនឹង ការរៀន លះបង់ កាត់ចិត្ត គ្រាន់តែ ជា ការចង់ ចំណង ខួរក្បាល ដូច ពាក្យ ឃ្លា និយាយ ចូល ទិញ ត្រូវការ មិន ទិញ ចង់បាន ស្តាយក្រោយ ទេ,positive
ក្រុម ងាយ រងគ្រោះ សិស្ស ពិការ ក្រុម ជន ជាតិ ដើម ភាគ តិច ផ្តល់ អាទិភាព ផងដែរ,positive
ប្រជាជន បាន ចូលរួម ខ្លាំងក្លា ប្រជាជន មិន បាន ផលប្រយោជន៍ ក្រៅពី ការហូប មិន ប៉ុណ្ណោះ,negative
ខ្ញុំ គ្រាន់បើ,positive
យុត្តិធម៌ សម្រេចបាន តាមរយៈ ការសះស្បើយ ផ្លូវចិត្ត ការថែទាំ រស់រាន ជីវិត តាមរយៈ តំហែ ទាំ វេជ្ជសាស្ត រ សេវាកម្ម សុខភាព ប្រព័ន្ធ គាំពារ សង្គម,positive
កាល ជំនាន់ រៀន ធុញ,negative
ក្រសួង អប់រំ បាន ឲ្យដឹង សេចក្តីថ្លែងការណ៍ ថា៖ ខណៈ ស្ថានភាព បច្ចុប្បន្ន ជំងឺ កូវីដ១៩ បាន ស្ថិត ការគ្រប់គ្រង ក្រសួង អប់រំ អនុញ្ញាតឱ្យ សកម្មភាព ហាត់ប្រាណ សកម្មភាព កីឡា ឡើងវិញ,positive
ចិន ដាក់ វិធានការ ស្ថិរភាព សេដ្ឋកិច្ច,positive
កាលពី ខែមេសា ឆ្នាំ ២០២១ នៅឯ កិច្ចប្រជុំ អាស៊ាន ទីក្រុង jakarta ប្រទេស ឥណ្ឌូនេស៊ី សង្កេតឃើញ សម្តេច នាយក រដ្ឋមន្ត្រី ហ៊ុន សែន បាន ការសំណេះសំណាល សិទ្ធស្នាល ជាមួយ មេដឹកនាំ យោធា ភូមា មីង អោង ឡាំង,positive
បទពិសោធន៍ ជាក់ស្តែង ការបម្រើ យោធា ឆ្នាំ ១៩៩៥,positive
សហភាព យុវជន កុម្មុយនីស្ត ហូជីមិញ រួមបញ្ចូល យុវជន ជឿនលឿន មោះ មុត ប្តូរផ្តាច់ តស៊ូ គោលដៅ គណបក្ស កុម្មុយនីស្ត វៀតណាម ឧត្តម គតិ ឯករាជ្យ ជាតិ ផ្សារភ្ជាប់ ជាមួយ របប សង្គម ប្រទេស ខ្លាំង,positive
បន្ត បើសិនជា កម្ពុជា ការពារ បាន ដូច បច្ចុប្បន្ន វិស័យ ជល ផល កម្ពុជា មិន ការថយចុះ ទេ,positive
smart axiata ទទួលបាន ការកោតសរសើរ ការរួមចំណែក ៗ សម្រាល ការលំបាក អំឡុង វិបត្តិ កូវីដ ១៩,positive
ក្មួយ ពិតជា នំ ស្នូល មិន នំតាន់ ប្រហោង ទេ,positive
ក្រសួង បាន ឱ្យដឹង ថា៖ « រយៈពេល ៥ ឆ្នាំ ២០២៣ - ២០២៨ ក្រសួង ទេសចរណ៍ បាន ដាក់ចេញ គោល នយោបាយ ផែនការ យុទ្ធសាស្តរ ធំ ៗ ការគ្រប់គ្រង អភិវឌ្ឍ វិស័យ ទេសចរណ៍ ប្រកបដោយ ប្រសិទ្ធភាព គុណភាព និរន្តរភាព,positive
hou yi បាន ភ្នំ កំពស់ ខ្ពស់ ជាង បាន រកឃើញ,positive
ភ្លាម អ្នកនាង សូលីដា មកដល់ ល្មម ស្រស់ ស្រី ដើរ ចូល ទៅក្នុង យល់ ពិសិដ្ឋ ស៊ីញ៉េ ឯកសារ ក្រៅ ការិយាល័យ ភាពប្រមឹក បាន ដុត រោល,negative
ក៏ប៉ុន្តែ ខ្ញុំ និយាយ បាន ច្បាស់ ផ្អែក កិច្ចសន្ទនា ខ្ញុំ ក្រុង វ៉ាស៊ីនតោន washington អឺរ៉ុប europe ហើយនិយាយ ទូលាយ សំណុំរឿង កញ្ញា សេង ធារី សំណុំរឿង ជា ឧទាហរណ៍ កម្ពុជា,neutral
បែប ព្រះពុទ្ធ សាសនា លើកឡើង ហ៊ុន សែន បារមី មិន គ្រាន់តែ ជា រឿង បិទបាំង ការភ័យខ្លាច ប៉ុណ្ណោះ,negative
ប៉ុន្តែ ព្យាយាម ទទួលទាន ជាជាង ទឹក ច្រើន ជាតិ ស្ករ ខ្ពស់ នាំឱ្យ បញ្ហា ៕,negative
ពិតជា អស្ចារ្យ erling haaland បាន សាង កមណត់ ត្រា ប្រវត្តិសាស្តរ កីឡា បាល់ទាត់ ក្របខណ្ឌ english premier league តាមរយៈ ការស៊ុត បញ្ចូល ដ៏ hat-tricks ៣ប្រកួត ជាប់ ៗ រក បាន ជំនួប ជាមួយ ក្លឹប crystal palace ក្លឹប nottingham forest ផងដែរ,positive
យោង ទីភ្នាក់ងារ គ្រោះមហន្តរាយ បាន ឱ្យដឹង គ្រួសារ ជាង ២០០០០០ ខេត្ត ៥៤ បាន រងគ្រោះ ដោយសារ ទឹក ជំនន់ រយៈពេល ១០ ថ្ងៃ ថ្ងៃសៅរ៍,negative
រឿង ម្តាយ កុមារ កាក់ សុវណ្ណ ច្ឆ័យ លោកស្រី ព្រុំ ចន្ថា យល់ឃើញ តុលាការ កាត់ទោស ដាក់ ពន្ធនាគារ កូនប្រុស កន្លងមក ការគំរាមកំហែង បំបាក់ ស្មារតី កូនប្រុស គ្រួសារ លោកស្រី តែងតែ បន្ត ការតស៊ូ លើកកម្ពស់ លទ្ធិ ប្រជាធិបតេយ្យ តាមរយៈ ការចូលរួម នយោបាយ ជាមួយ គណបក្ស ប្រឆាំង,negative
លោកស្រី ឌឺលីម៉ា ឃុំ ឆ្នាំ ២០១៧ ប្រឈមមុខ ការកាត់ទោស បទ ប្រើប្រាស់ គ្រឿងញៀន,negative
ភាពល្បីល្បាញ ប្រាសាទ បាន ធ្វើឱ្យ ថ្ងៃ ថ្ងៃ ទេសចរ បរទេស ចូល ទស្សនា កាន់តែ ច្រើន ៗ សក្តានុពល បាន ធ្វើឱ្យ អជ្ញាធរ គ្រប់គ្រង ប្រាសាទ ការចាប់អារម្មណ៍ ព្យាយាម រៀបចំ បណ្តា ប្រាសាទ ដទៃ ខេត្ត កាន់តែ គួរឱ្យ ទាក់ទាញ ជាមួយនឹង ការជួសជុល ហេដ្ឋារចនាសម្ព័ន្ធ ផ្លូវថ្នល់ បង្ក លក្ខណៈ ងាយស្រួល ទេសចរ ការទៅ កម្សាន្ត,positive
ក្រុម អ្នកបច្ចេកវិទ្យា បាន ផលិត ឯកសារ មេរៀន ជា វីដេអូ ល្បែង កម្សាន្ត ល្បង ប្រាជ្ញា ថ្នាក់ ១ ថ្នាក់ ៣ wwwsangapaccom,neutral
ខណ ទម្ងន់ រឿង មិន ចូលមក ប៉ះ អារម្មណ៍ ផ្ទួន ៗ ធ្ងន់ធ្ងរ ពេក ពិបាក គេចវេស សម្រួល អារម្មណ៍ ប្រក្រតី បាន ងាយ,negative
ផ្អែក ច្បាប់ ក្រម ព្រហ្មទណ្ឌ អនុសញ្ញា ស្តីពី សិទ្ធិ កុមារ ច្បាប់ ស្តីពី យុត្តិធម៌ កុមារ បាន ចែង តម្រូវ ចៅក្រម គិត ពិចារណា បាន ខ្ពស់ បញ្ចៀស ការផ្តន្ទាទោស កុមារ ប្តូរ ការដាក់ទោស ជាប់ ពន្ធនាគារ ទៅជា ការស្តារ នីតិសម្បទា អប់រំ ជំនួស,positive
ឃើញ សកម្មភាព សិស្ស បែប នាយក សាលា ក្តីបារម្ភ កូន មិន គិតគូរ រៀនសូត្រ ខណៈ ថ្ងៃ ប្រឡង បាក់ឌុប មកដល់ បាន ណែនាំ ទង់ជាតិ,negative
ខ្មែរ មិន ល្ងង់ ថ្នាក់ មិន ដឹង អាក្រក់ ទេ,positive
ការប្រើប្រាស់ ភាសា បញ្ហា ដ៏ ធំ ជនជាតិ ដើម ភាគ តិច បាន ជួបប្រទះ ការសិក្សា,negative
ផែនការ សហព័ន្ធ ខ្មែរ កីឡា ហែលទឹក ទាក់ទង ជាមួយ ភាគី វៀតណាម បញ្ជូន ក្រុម ជម្រើសជាតិ ហែល ពាក់ ជើង ទា ៦នាក់ ហ្វឹកហាត់ នា,neutral
